Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclrtCreateStream,552.61,1,552.61,552.61,552.61,0
host,acl,aclrtFree,29.54,7,4.22,1.91,14.89,19.194
host,acl,aclrtFreeHost,7.15,1,7.15,7.15,7.15,0
host,acl,aclrtMalloc,98.83,7,14.119,2.21,70.35,544.315
host,acl,aclrtMallocHost,19,1,19,19,19,0
host,acl,aclrtMemcpy,95.44,5,19.088,10.89,32.23,75.388
host,acl,aclrtMemset,61.23,1,61.23,61.23,61.23,0
host,acl,aclrtResetDevice,350436.13,1,350436.13,350436.13,350436.13,0
host,acl,aclrtSynchronizeStream,2443.49,22,111.068,1.42,207.26,1002.698
