Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,0,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324417751.690	,766.280,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26877685,0.0,0.051,0.0,0.167,0.0,0.074,0.0,0.397,0.0,0.301,0.011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.432
0,4294967295,1,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324418653.210	,745.960,135.220000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26141300,0.0,0.053,0.0,0.168,0.0,0.076,0.0,0.404,0.0,0.303,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.344
0,4294967295,2,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324419516.310	,751.280,117.040000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26232458,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.403,0.0,0.305,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.992
0,4294967295,3,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324420382.890	,755.040,115.470000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26283742,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.403,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.697
0,4294967295,4,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324421249.690	,752.840,111.710000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26258589,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.403,0.0,0.303,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.887
0,4294967295,5,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324422112.610	,749.840,109.910000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26228897,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.404,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.165
0,4294967295,6,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324422970.630	,749.660,108.410000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26259418,0.0,0.053,0.0,0.168,0.0,0.076,0.0,0.403,0.0,0.303,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.301
0,4294967295,7,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324423826.990	,750.000,106.590000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26183679,0.0,0.053,0.0,0.168,0.0,0.076,0.0,0.403,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.977
0,4294967295,8,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324424686.990	,749.900,110.000000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26229467,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.403,0.0,0.305,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.159
0,4294967295,9,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324425542.810	,750.480,105.850000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26245512,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.403,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.143
0,4294967295,10,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324426410.750	,751.040,117.520000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26267898,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.403,0.0,0.305,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.154
0,4294967295,11,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324427277.090	,749.860,115.210000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26163238,0.0,0.053,0.0,0.168,0.0,0.076,0.0,0.403,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.919
0,4294967295,12,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324428137.070	,752.720,110.140000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26297291,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.403,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.045
0,4294967295,13,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324428996.490	,751.140,106.780000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26229413,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.403,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.999
0,4294967295,14,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324429856.710	,750.280,109.110000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26252326,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.403,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.195
0,4294967295,15,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324430714.350	,754.400,107.220000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26190269,0.0,0.053,0.0,0.168,0.0,0.076,0.0,0.404,0.0,0.303,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.435
0,4294967295,16,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324431577.610	,750.200,108.850000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26267963,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.402,0.0,0.303,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.263
0,4294967295,17,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324432436.970	,747.180,109.300000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26210435,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.404,0.0,0.303,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.442
0,4294967295,18,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324433290.810	,750.420,106.570000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26271704,0.0,0.053,0.0,0.168,0.0,0.076,0.0,0.403,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.248
0,4294967295,19,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324434148.010	,745.780,106.830000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26218181,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.402,0.0,0.305,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.654
0,4294967295,20,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029324435002.130	,753.480,108.470000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26284675,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.402,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.901
