Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclrtCreateStream,735.03,1,735.03,735.03,735.03,0
host,acl,aclrtFree,29.6,7,4.229,1.81,16.17,23.848
host,acl,aclrtFreeHost,7.98,1,7.98,7.98,7.98,0
host,acl,aclrtMalloc,28.1,7,4.014,2.13,14.5,18.346
host,acl,aclrtMallocHost,17.12,1,17.12,17.12,17.12,0
host,acl,aclrtMemcpy,104.16,5,20.832,10.91,38.9,110.485
host,acl,aclrtMemset,75.42,1,75.42,75.42,75.42,0
host,acl,aclrtResetDevice,335977.02,1,335977.02,335977.02,335977.02,0
host,acl,aclrtSynchronizeStream,2417.87,22,109.903,1.87,183.09,808.231
