Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclrtCreateStream,462.22,1,462.22,462.22,462.22,0
host,acl,aclrtFree,1101.69,7,157.384,2.37,1074.39,140157.119
host,acl,aclrtFreeHost,66.25,2,33.125,5.16,61.09,782.041
host,acl,aclrtMalloc,385.86,7,55.123,2.21,173.06,3736.613
host,acl,aclrtMallocHost,184.06,2,92.03,90.13,93.93,3.61
host,acl,aclrtMemcpy,649.83,5,129.966,11.79,405.51,23419.552
host,acl,aclrtMemset,950.27,1,950.27,950.27,950.27,0
host,acl,aclrtResetDevice,217468.73,1,217468.73,217468.73,217468.73,0
host,acl,aclrtSynchronizeStream,8668.05,22,394.002,0.91,429.58,7390.409
