Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,0,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029257225444.160	,277.520,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,9491396,0.0,0.036,0.0,0.132,0.0,0.054,0.0,0.343,0.0,0.17,0.037,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.002
0,4294967295,1,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029257225853.720	,284.880,131.980000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,9780838,0.0,0.035,0.0,0.133,0.0,0.052,0.0,0.332,0.0,0.186,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.370
0,4294967295,2,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029257226257.000	,284.460,118.370000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,9745281,0.0,0.036,0.0,0.134,0.0,0.053,0.0,0.333,0.0,0.187,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.164
0,4294967295,3,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029257226662.080	,289.840,120.540000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,9880267,0.0,0.035,0.0,0.132,0.0,0.052,0.0,0.333,0.0,0.185,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.691
0,4294967295,4,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029257227073.840	,280.080,121.910000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,9711235,0.0,0.036,0.0,0.137,0.0,0.053,0.0,0.332,0.0,0.187,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.314
0,4294967295,5,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029257227462.960	,283.000,109.170000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,9756018,0.0,0.035,0.0,0.136,0.0,0.053,0.0,0.331,0.0,0.186,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.760
0,4294967295,6,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029257227856.560	,288.620,110.500000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,9763970,0.0,0.035,0.0,0.134,0.0,0.053,0.0,0.333,0.0,0.186,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.972
0,4294967295,7,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029257228255.800	,283.720,110.630000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,9773185,0.0,0.035,0.0,0.135,0.0,0.052,0.0,0.334,0.0,0.188,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.685
0,4294967295,8,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029257228648.380	,278.940,109.030000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,9662809,0.0,0.036,0.0,0.137,0.0,0.053,0.0,0.33,0.0,0.187,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.225
0,4294967295,9,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029257229036.260	,284.080,108.810000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,9783622,0.0,0.035,0.0,0.135,0.0,0.052,0.0,0.335,0.0,0.187,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.666
0,4294967295,10,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029257229431.780	,285.340,111.420000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,9743687,0.0,0.036,0.0,0.134,0.0,0.053,0.0,0.333,0.0,0.186,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.855
0,4294967295,11,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029257229825.080	,283.980,107.910000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,9674742,0.0,0.036,0.0,0.136,0.0,0.053,0.0,0.333,0.0,0.187,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.634
