Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
0,spmm_kernel_aic8_ktile256,MIX_AIC,21,3164.76,149.4,150.702,161.66,100
