Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
0,spmm_kernel_aic4_ktile512,MIX_AIC,21,16638.78,787.78,792.322,798.78,100
