Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
0,spmm_kernel_aic4_ktile512,MIX_AIC,21,8728.7,412.66,415.652,418.96,100
