Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,0,47,spmm_kernel_aic4_ktile512,spmm_kernel_aic4_ktile512,N/A,MIX_AIC,1782037747729219.290	,412.660,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,13230784,0.0,0.044,0.0,0.155,0.0,0.057,0.0,0.492,0.0,0.171,0.024,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.062
0,4294967295,1,47,spmm_kernel_aic4_ktile512,spmm_kernel_aic4_ktile512,N/A,MIX_AIC,1782037747729763.110	,415.200,131.090000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,13279728,0.0,0.044,0.0,0.156,0.0,0.057,0.0,0.49,0.0,0.176,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.844
0,4294967295,2,47,spmm_kernel_aic4_ktile512,spmm_kernel_aic4_ktile512,N/A,MIX_AIC,1782037747730293.410	,414.720,115.300000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,13367938,0.0,0.043,0.0,0.153,0.0,0.057,0.0,0.491,0.0,0.175,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.538
0,4294967295,3,47,spmm_kernel_aic4_ktile512,spmm_kernel_aic4_ktile512,N/A,MIX_AIC,1782037747730853.210	,415.080,145.030000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,13345810,0.0,0.043,0.0,0.155,0.0,0.057,0.0,0.491,0.0,0.174,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.312
0,4294967295,4,47,spmm_kernel_aic4_ktile512,spmm_kernel_aic4_ktile512,N/A,MIX_AIC,1782037747731378.650	,414.800,110.420000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,13351504,0.0,0.043,0.0,0.154,0.0,0.057,0.0,0.49,0.0,0.175,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.411
0,4294967295,5,47,spmm_kernel_aic4_ktile512,spmm_kernel_aic4_ktile512,N/A,MIX_AIC,1782037747731902.190	,414.860,108.700000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,13318950,0.0,0.044,0.0,0.155,0.0,0.057,0.0,0.49,0.0,0.176,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.180
0,4294967295,6,47,spmm_kernel_aic4_ktile512,spmm_kernel_aic4_ktile512,N/A,MIX_AIC,1782037747732427.350	,417.880,110.140000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,13325376,0.0,0.043,0.0,0.155,0.0,0.057,0.0,0.491,0.0,0.175,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.578
0,4294967295,7,47,spmm_kernel_aic4_ktile512,spmm_kernel_aic4_ktile512,N/A,MIX_AIC,1782037747732954.130	,413.380,109.120000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,13322674,0.0,0.043,0.0,0.154,0.0,0.057,0.0,0.49,0.0,0.175,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.524
0,4294967295,8,47,spmm_kernel_aic4_ktile512,spmm_kernel_aic4_ktile512,N/A,MIX_AIC,1782037747733474.770	,416.760,107.120000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,13320030,0.0,0.044,0.0,0.154,0.0,0.057,0.0,0.491,0.0,0.175,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.780
0,4294967295,9,47,spmm_kernel_aic4_ktile512,spmm_kernel_aic4_ktile512,N/A,MIX_AIC,1782037747734006.150	,416.200,114.740000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,13340062,0.0,0.043,0.0,0.153,0.0,0.057,0.0,0.492,0.0,0.175,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.033
