Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,0,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029350075158.140	,765.300,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26837193,0.0,0.052,0.0,0.164,0.0,0.074,0.0,0.397,0.0,0.302,0.011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.410
0,4294967295,1,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029350076054.060	,751.200,130.450000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26199918,0.0,0.053,0.0,0.164,0.0,0.076,0.0,0.404,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.882
0,4294967295,2,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029350076926.500	,749.160,121.300000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26230304,0.0,0.053,0.0,0.164,0.0,0.076,0.0,0.401,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.258
0,4294967295,3,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029350077797.440	,751.980,121.840000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26233898,0.0,0.053,0.0,0.164,0.0,0.076,0.0,0.402,0.0,0.303,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.907
0,4294967295,4,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029350078660.100	,750.820,110.520000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26336839,0.0,0.053,0.0,0.164,0.0,0.076,0.0,0.401,0.0,0.303,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.437
0,4294967295,5,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029350079521.280	,750.320,110.430000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26193954,0.0,0.053,0.0,0.164,0.0,0.076,0.0,0.403,0.0,0.305,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.973
0,4294967295,6,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029350080382.020	,750.680,110.430000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26308993,0.0,0.053,0.0,0.163,0.0,0.076,0.0,0.401,0.0,0.303,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.352
0,4294967295,7,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029350081239.700	,749.320,107.070000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26186375,0.0,0.053,0.0,0.164,0.0,0.076,0.0,0.403,0.0,0.305,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.075
0,4294967295,8,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029350082096.760	,751.440,107.680000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26296098,0.0,0.053,0.0,0.163,0.0,0.076,0.0,0.402,0.0,0.303,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.206
0,4294967295,9,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029350082971.540	,747.900,123.310000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26233009,0.0,0.053,0.0,0.164,0.0,0.076,0.0,0.401,0.0,0.305,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.432
