Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclrtCreateStream,481.01,1,481.01,481.01,481.01,0
host,acl,aclrtFree,1408.47,7,201.21,2.53,1033.39,129829.007
host,acl,aclrtFreeHost,6468.72,2,3234.36,3098.28,3370.44,18517.766
host,acl,aclrtMalloc,384.42,7,54.917,2.17,158.81,2945.938
host,acl,aclrtMallocHost,423.58,2,211.79,200.51,223.07,127.238
host,acl,aclrtMemcpy,1582.64,5,316.528,11.34,1351.22,271269.832
host,acl,aclrtMemset,3331.07,1,3331.07,3331.07,3331.07,0
host,acl,aclrtResetDevice,354997.41,1,354997.41,354997.41,354997.41,0
host,acl,aclrtSynchronizeStream,18006.63,22,818.483,0.95,883.62,31885.095
