Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
0,spmm_kernel_aic4_ktile512,MIX_AIC,21,25189.96,1188.7,1199.521,1210.5,100
