Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,0,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029355482848.260	,773.280,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26898168,0.0,0.051,0.0,0.166,0.0,0.074,0.0,0.397,0.0,0.302,0.011,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.624
0,4294967295,1,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029355483753.320	,755.140,131.720000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26192825,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.404,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.350
0,4294967295,2,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029355484625.180	,759.500,116.860000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26334443,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.402,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.315
0,4294967295,3,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029355485497.920	,757.160,113.250000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26294000,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.402,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.464
0,4294967295,4,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029355486368.020	,759.900,112.840000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26338194,0.0,0.053,0.0,0.168,0.0,0.076,0.0,0.402,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.278
0,4294967295,5,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029355487237.780	,758.840,109.850000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26252830,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.402,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.100
0,4294967295,6,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029355488105.220	,759.260,108.660000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26364220,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.402,0.0,0.303,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.454
0,4294967295,7,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029355488973.940	,759.140,109.490000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26309114,0.0,0.053,0.0,0.168,0.0,0.076,0.0,0.401,0.0,0.306,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.268
0,4294967295,8,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029355489842.440	,759.540,109.360000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26346003,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.402,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.352
0,4294967295,9,47,spmm_kernel,spmm_kernel,N/A,MIX_AIC,1782029355490718.840	,757.160,116.710000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,26323761,0.0,0.053,0.0,0.167,0.0,0.076,0.0,0.402,0.0,0.304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.573
